country,year,exports,imports,gdp,net_exports
TZA,1990,537502279.410473,1595096446.11294,6184384225.02712,-1057594166.7024671
TZA,1991,508648082.852701,1667354018.86946,7197768158.58347,-1158705936.0167592
TZA,1992,572500411.418121,1810820836.86656,6681997469.31292,-1238320425.4484391
TZA,1993,765667146.137326,2031247909.97889,6182872707.82523,-1265580763.841564
TZA,1994,929865169.570034,1967855656.31203,6550480483.9385,-1037990486.741996
TZA,1995,1265179894.31523,2181321247.37001,7631431840.49992,-916141353.05478
TZA,1996,1295157275.69778,2075112790.70129,9433528150.36609,-779955515.00351
TZA,1997,1246175397.8983,1973944757.78949,11158197941.9152,-727769359.89119
TZA,1998,1230116906.91437,1952293754.23766,12172790056.3733,-722176847.3232899
TZA,1999,1291630218.99004,1887255246.8996,12704334195.8151,-595625027.90956
TZA,2000,1445863125.98847,1761905477.50664,13371767081.7428,-316042351.5181699
TZA,2001,1876854721.02198,1925151109.71266,13563990022.3641,-48296388.69068003
TZA,2002,2017946246.93547,1867597427.84849,14129651895.6911,150348819.0869801
TZA,2003,2295888513.70894,2335832405.26377,15211487708.7684,-39943891.554830074
TZA,2004,2675290129.30304,2928490610.47698,16673062473.3981,-253200481.17394018
TZA,2005,3124155526.29693,3674644588.6155,18395383647.4975,-550489062.3185701
TZA,2006,3428845588.9144,4534527044.65491,18619859795.2852,-1105681455.74051
TZA,2007,4335060981.52708,6170713086.49057,21860434823.4808,-1835652104.9634905
TZA,2008,5439934817.32002,8261916291.39285,27947821397.9272,-2821981474.07283
TZA,2009,5349218508.30742,7449615764.30972,29400573553.6075,-2100397256.0023003
TZA,2010,6276937178.61028,8974145682.29473,32012892919.37,-2697208503.684449
TZA,2011,7497823534.82418,11967748809.7592,34657140096.4836,-4469925274.9350195
TZA,2012,8870630510.22188,12686872211.5783,39650394362.9287,-3816241701.3564205
TZA,2013,8679120269.93239,13520661955.646,45648857242.315,-4841541685.71361
TZA,2014,9032206214.44268,13639784607.7511,49986726460.6805,-4607578393.30842
TZA,2015,8110109048.57517,11214705082.1591,47413919817.124,-3104596033.58393
TZA,2016,8138103520.92867,9492226418.45576,49774409374.4538,-1354122897.527089
TZA,2017,8344707045.48532,9295988100.5033,53274884532.7886,-951281055.0179796
TZA,2018,8401858982.5961,10205640647.7767,57003712892.0858,-1803781665.1805992
TZA,2019,9786702081.68473,10363463865.7749,61026731925.9213,-576761784.0901699
TZA,2020,8921839002.43059,9552972185.14485,66068737786.0639,-631133182.7142601
TZA,2021,9976590469.46969,11160170702.5619,70655628147.8986,-1183580233.0922089
TZA,2022,11678964531.4076,14843141905.2841,75769974505.0106,-3164177373.876499
TZA,2023,13595120207.5357,16616233059.2363,79062403820.892,-3021112851.7005997
UGA,1960,115643371.302194,92315051.5871643,423145605.043164,23328319.7150297
UGA,1961,107847342.127381,95593892.6402431,441667334.611947,12253449.487137899
UGA,1962,108280396.606089,96334174.630481,449158233.391351,11946221.975607991
UGA,1963,146070429.082252,123298893.696991,516315231.449087,22771535.385261
UGA,1964,176172433.863764,136093399.142999,589247687.30035,40079034.720764995
UGA,1965,226235475.290494,215455690.886182,884502309.953801,10779784.404311985
UGA,1966,236595268.094638,234355312.893742,925381492.370153,2239955.200895995
UGA,1967,244715105.697886,235895282.094358,967240655.186896,8819823.603527993
UGA,1968,248355032.899342,234635307.293854,1037379252.41495,13719725.605488002
UGA,1969,251574968.50063,237715245.695086,1168556628.86742,13859722.805543989
UGA,1970,294134117.317654,253394932.101358,1259554808.90382,40739185.21629602
UGA,1971,280834383.312334,339493210.135797,1417191656.16688,-58658826.82346302
UGA,1972,289094218.115638,250174996.50007,1490970180.59639,38919221.61556801
UGA,1973,281678309.93014,223858656.848059,1701829789.02127,57819653.08208102
UGA,1974,308953521.528372,315796977.473624,2098944967.20844,-6843455.945252001
UGA,1975,204111111.111111,257555555.555556,2359555555.55556,-53444444.444445014
UGA,1976,278700000.0,235100000.0,2447300000.0,43600000.0
UGA,1977,268764705.882353,229000000.0,2936470588.23529,39764705.88235301
UGA,1978,330434782.608696,456521739.130435,2420260869.56522,-126086956.521739
UGA,1979,415000000.0,375000000.0,2139025000.0,40000000.0
UGA,1980,242000000.0,324000000.0,1244610000.0,-82000000.0
UGA,1981,215000000.0,295000000.0,1337300000.0,-80000000.0
UGA,1982,182500000.0,381500000.0,2177500000.0,-199000000.0
UGA,1983,194000000.0,305666666.666667,2240333333.33333,-111666666.66666698
UGA,1984,458913258.930495,517947171.112164,3615647477.05434,-59033912.181669
UGA,1985,483554233.875652,528247560.866602,3519695443.52516,-44693326.99094999
UGA,1986,502571961.533299,597834914.461884,3923244049.95796,-95262952.928585
UGA,1987,517053674.042086,1131228161.99187,6269522042.11556,-614174487.9497839
UGA,1988,492900000.0,1157116666.66667,6508931651.66667,-664216666.6666701
UGA,1989,419712425.587951,954685691.900468,5276480799.33868,-534973266.312517
UGA,1990,311669538.728551,833711479.378822,4304399310.30967,-522041940.650271
UGA,1991,247948158.154901,728713354.57086,3321729159.62277,-480765196.415959
UGA,1992,250344412.078182,694106643.584711,2857457761.90922,-443762231.506529
UGA,1993,227444247.465385,682002410.011884,3220439044.18949,-454558162.546499
UGA,1994,348784843.388843,762125448.533135,3990430446.71216,-413340605.14429206
UGA,1995,678725716.611138,1199003459.97198,5755818842.49246,-520277743.3608421
UGA,1996,722999697.873861,1415906250.06171,6044585326.938,-692906552.1878489
UGA,1997,837552441.53814,1303961976.51791,6269333313.17108,-466409534.97976995
UGA,1998,634713533.002364,1343623399.24455,6584815846.52754,-708909866.242186
UGA,1999,734918410.304017,1426046616.95701,5998563257.94659,-691128206.6529931
UGA,2000,659668069.160693,1368560402.24846,6193246837.09687,-708892333.087767
UGA,2001,672714062.011288,1390734598.68552,5840503868.51573,-718020536.6742319
UGA,2002,692819583.930111,1548626997.46546,6178563591.12051,-855807413.535349
UGA,2003,752307732.519452,1664868876.21792,6606884275.23087,-912561143.6984681
UGA,2004,1008067266.00343,1807281865.89931,7939487547.77384,-799214599.8958801
UGA,2005,1310093926.47531,2292674584.30268,9239221763.05793,-982580657.8273699
UGA,2006,1524126929.50996,2829448599.08158,9977647682.96954,-1305321669.5716202
UGA,2007,1990712068.28156,3577000117.79664,11902564494.8833,-1586288049.51508
UGA,2008,3506150678.38066,4617770608.21011,14440404132.2047,-1111619929.8294497
UGA,2009,4677180750.95161,7148939023.82281,25127805566.6584,-2471758272.8712006
UGA,2010,3687465342.70817,6520260385.21198,26673441430.7857,-2832795042.50381
UGA,2011,3583112054.54687,7497355182.83452,27871725241.4723,-3914243128.28765
UGA,2012,4230158431.06526,7648498555.70534,27305915910.7877,-3418340124.6400805
UGA,2013,4774874142.12843,7690477050.19956,28915786516.6123,-2915602908.07113
UGA,2014,4874969924.05966,6870189626.66218,32612397257.4458,-1995219702.60252
UGA,2015,4170603009.20654,8035899288.30501,32387183730.1002,-3865296279.0984697
UGA,2016,3629227691.22134,5485150866.21313,29203988696.2626,-1855923174.9917898
UGA,2017,5122376576.57757,6202981526.4862,30744473841.424,-1080604949.9086304
UGA,2018,4967717826.69986,7096219371.83998,32927025619.6795,-2128501545.1401205
UGA,2019,6047736363.12228,7865670039.52778,35348155095.4215,-1817933676.4054995
UGA,2020,5796021014.64896,8116375576.57251,37600368241.6657,-2320354561.9235497
UGA,2021,6396009273.52046,10510437145.8077,40529788748.6737,-4114427872.287239
UGA,2022,5477862277.79869,10244593520.7124,45565333210.9108,-4766731242.913711
UGA,2023,5658032305.29201,10602364862.0753,48768955863.3175,-4944332556.78329
ZAF,1960,2238599104.56036,1860599255.7603,8748596500.5614,377999848.80006003
ZAF,1961,2337999064.80037,1698199320.72027,9225996309.60148,639799744.0801003
ZAF,1962,2498999000.4004,1755599297.76028,9813996074.40157,743399702.6401203
ZAF,1963,2696398921.44043,2185399125.84035,10854195658.3217,510999795.60008
ZAF,1964,2846198861.52046,2647398941.04042,11955995217.6019,198799920.48004007
ZAF,1965,2913398834.64047,3035198785.92049,13068994772.4021,-121799951.28001976
ZAF,1966,3123398750.6405,2858798856.48046,14211394315.4423,264599894.1600399
ZAF,1967,3385198645.92054,3337598664.96053,15821393671.4425,47599980.96001005
ZAF,1968,3760398495.8406,3310998675.60053,17124793150.0827,449399820.24006987
ZAF,1969,3859798456.08062,3770198491.9206,19256992297.2031,89599964.16001987
ZAF,1970,3904598438.16062,4537398185.04073,21218391512.6434,-632799746.8801103
ZAF,1971,4325959813.59503,5155078808.2498,23411076638.279,-829118994.6547699
ZAF,1972,5260658883.21571,4735113337.01909,24515919216.8851,525545546.19662
ZAF,1973,7213682652.72156,6474445896.6596,33262772008.1446,739236756.0619593
ZAF,1974,9997395055.3146,10199020717.4047,41389186094.5992,-201625662.09009933
ZAF,1975,10231126640.9559,11142543420.7608,42906905672.42,-911416779.8048992
ZAF,1976,9840552460.13811,10274102568.5256,41150460287.6151,-433550108.3874912
ZAF,1977,11914002978.5007,9939452484.86312,45328411332.1028,1974550493.6375809
ZAF,1978,14669403667.3509,11625352906.3382,51607412901.8532,3044050761.012701
ZAF,1979,19695423996.7317,14412907960.9464,63038658088.9121,5282516035.785301
ZAF,1980,28496444685.2603,22027800532.591,89411864402.4272,6468644152.6693
ZAF,1981,23474809675.2543,25138477561.5643,93141472163.7596,-1663667886.3100014
ZAF,1982,20090880959.5733,20405851451.8114,85904057409.3585,-314970492.23810196
ZAF,1983,20941567184.2743,17786554169.2846,96204110941.5672,3155013014.9897003
ZAF,1984,19094719161.2151,17732941000.2325,84870163365.9306,1361778160.9826012
ZAF,1985,17986023085.4656,12921130267.9843,64459376086.6883,5064892817.481298
ZAF,1986,19987466258.6782,14231748176.8308,73354771399.2627,5755718081.847401
ZAF,1987,25959795347.1285,17453548149.7598,96535763418.3729,8506247197.368702
ZAF,1988,26828616017.4676,20846125830.6693,103976831870.957,5982490186.798302
ZAF,1989,25616574210.244,20522923714.9676,108055624081.806,5093650495.276398
ZAF,1990,27148931269.0617,21016333110.5804,126048140141.869,6132598158.4813
ZAF,1991,26149497612.5505,21011728107.8037,135203698237.977,5137769504.746799
ZAF,1992,27855753863.7608,22581586205.3973,146956150986.636,5274167658.363499
ZAF,1993,29312901691.7492,23232862325.1162,147194747565.75,6080039366.632999
ZAF,1994,30010718717.3137,26964924504.2945,153512712381.836,3045794213.019203
ZAF,1995,34412207047.8084,33385762947.3806,171735933897.331,1026444100.427803
ZAF,1996,35543985845.2989,33339931231.4492,163234925380.563,2204054613.849697
ZAF,1997,36601647322.6125,34878325819.5272,168978057327.73,1723321503.0853043
ZAF,1998,34450654127.0311,32916543361.3758,152982984557.233,1534110765.6552963
ZAF,1999,33741638410.0523,30286845828.5512,151516957078.536,3454792581.5010986
ZAF,2000,37034203153.1617,33107016485.1348,151752757215.309,3927186668.0268974
ZAF,2001,35694800701.716,30897364104.6692,135429905922.526,4797436597.0468025
ZAF,2002,36701099077.7029,32316210606.3261,129087556612.449,4384888471.376804
ZAF,2003,47117624127.3835,42967056805.1894,197018965308.697,4150567322.1940994
ZAF,2004,58215305278.4397,58544113474.1233,255806908594.573,-328808195.6836014
ZAF,2005,68171982951.6578,68831329348.0066,288867217196.534,-659346396.3488083
ZAF,2006,79301796383.6635,84077365459.513,303858675363.643,-4775569075.849503
ZAF,2007,93124912619.8572,97145854047.3063,333077117253.684,-4020941427.449112
ZAF,2008,101967105838.93,106598986614.936,316131258616.309,-4631880776.006012
ZAF,2009,82381621006.4253,81135290312.0889,329754060647.129,1246330694.3363953
ZAF,2010,107610657455.818,102766114850.772,417363822801.713,4844542605.04599
ZAF,2011,126912776368.754,123430705322.531,458199494830.834,3482071046.222992
ZAF,2012,117892612029.379,123558580031.425,434400545085.811,-5665968002.046005
ZAF,2013,113768565563.408,122253185705.996,400886013595.573,-8484620142.587997
ZAF,2014,110550033012.43,116261670807.052,381198869776.106,-5711637794.622009
ZAF,2015,96085897668.3633,100591042327.088,346709790458.563,-4505144658.724701
ZAF,2016,91109021408.9525,89649913398.7817,323585509674.481,1459108010.170807
ZAF,2017,104288394992.827,99923782384.0035,381448814653.456,4364612608.823502
ZAF,2018,111434691806.498,109373822794.536,405260723892.517,2060869011.9620056
ZAF,2019,105906059178.622,103935027605.427,389330032224.269,1971031573.194992
ZAF,2020,93199600859.2205,78355182004.1248,337974655408.055,14844418855.095703
ZAF,2021,130910965845.524,104931791612.213,420886877628.703,25979174233.311005
ZAF,2022,135795104058.468,127819891197.359,406920004594.074,7975212861.109009
ZAF,2023,124696245269.168,123443903852.979,380699271814.508,1252341416.1889954
ZMB,1960,,,698739720.783607,
ZMB,1961,,,682359727.329053,
ZMB,1962,,,679279728.55982,
ZMB,1963,,,704339718.545848,
ZMB,1964,,,822639671.273187,
ZMB,1965,,,1061199575.94465,
ZMB,1966,,,1238999504.8958,
ZMB,1967,,,1340639464.28047,
ZMB,1968,,,1573739371.13375,
ZMB,1969,,,1926399230.21087,
ZMB,1970,,,1788779285.2038,
ZMB,1971,,,1653259341.29113,
ZMB,1972,,,1872416680.07912,
ZMB,1973,,,2434255236.99935,
ZMB,1974,,,2910981262.10018,
ZMB,1975,,,2442672140.947,
ZMB,1976,,,2742859262.9794,
ZMB,1977,,,2515296939.60686,
ZMB,1978,,,2811032472.93922,
ZMB,1979,,,3353445378.15126,
ZMB,1980,,,3884530853.76162,
ZMB,1981,,,4008126497.36464,
ZMB,1982,,,3871117092.86676,
ZMB,1983,,,3321048451.15171,
ZMB,1984,,,2719518932.99541,
ZMB,1985,,,2252454500.14896,
ZMB,1986,,,1664413508.09853,
ZMB,1987,,,2265250972.34879,
ZMB,1988,,,3728878148.80792,
ZMB,1989,,,3994673161.02649,
ZMB,1990,,,3288381797.32415,
ZMB,1991,,,3376806697.1218,
ZMB,1992,,,3182810841.01704,
ZMB,1993,,,3273507753.87841,
ZMB,1994,1204932774.00161,1232351664.83118,3656808232.64295,-27418890.829570055
ZMB,1995,1252536388.21034,1382914933.60773,3806982678.89363,-130378545.39738989
ZMB,1996,1024449292.15995,1271350442.91746,3597220962.00017,-246901150.75750995
ZMB,1997,1177864173.24332,1329785210.78008,4303288479.7086,-151921037.5367601
ZMB,1998,870912946.834945,1119077757.05412,3537741941.89367,-248164810.2191751
ZMB,1999,852338277.040509,1182318859.27206,3404284890.5306,-329980582.23155093
ZMB,2000,861410215.362776,1312920384.30728,3600632111.41414,-451510168.944504
ZMB,2001,1028101890.50758,1619702985.51483,4094441301.21423,-591601095.0072501
ZMB,2002,1137945889.53973,1584554909.01072,4193850445.42632,-446609019.47098994
ZMB,2003,1258994467.03981,1795500025.24681,4901869764.05957,-536505558.207
ZMB,2004,2086559263.42497,2318800177.86613,6221110219.45542,-232240914.44115996
ZMB,2005,2550444807.88619,2632001949.14305,8331870169.14977,-81557141.25686026
ZMB,2006,4157837750.82568,3222874996.53077,12756858899.2812,934962754.29491
ZMB,2007,4721899912.55465,4523566396.0025,14056957976.2648,198333516.55215073
ZMB,2008,5179705635.79571,5469175507.91574,17910858637.9048,-289469872.1200304
ZMB,2009,4483693050.07828,4118784328.49131,15328342303.9575,364908721.5869703
ZMB,2010,7503512538.82554,5672080678.99743,20265559483.8548,1831431859.8281097
ZMB,2011,9494352665.25398,7583102927.15527,23459515275.5776,1911249738.098711
ZMB,2012,10222369008.995,8998703571.08966,25503060420.026,1223665437.9053402
ZMB,2013,11350236220.4724,11207472737.43,28037239462.7142,142763483.04240036
ZMB,2014,10536766856.2145,10142928858.1956,27141023558.0829,393837998.0188999
ZMB,2015,7892388633.94057,9079952780.62922,21251216798.7762,-1187564146.6886492
ZMB,2016,7403491271.28836,8097049103.85227,20958412538.3093,-693557832.5639105
ZMB,2017,9053912487.52298,9467884707.11847,25873601260.8353,-413972219.5954895
ZMB,2018,9987165258.55507,9717093536.7998,26311507273.6735,270071721.75527
ZMB,2019,8073235065.94259,7961078355.3142,23308667781.2258,112156710.62838936
ZMB,2020,8473997596.93761,5892354557.94953,18137764930.651,2581643038.98808
ZMB,2021,11537884956.0409,7511107108.14459,22096416932.0089,4026777847.896309
ZMB,2022,11722089926.1135,8487628171.9824,29163782140.4858,3234461754.1311007
ZMB,2023,11264526288.2707,10312987263.3203,27577956471.244,951539024.9504013
ZWE,1960,,,1052990400.0,
ZWE,1961,,,1096646600.0,
ZWE,1962,,,1117601600.0,
ZWE,1963,,,1159511700.0,
ZWE,1964,,,1217138000.0,
ZWE,1965,,,1311435800.0,
ZWE,1966,,,1281749500.0,
ZWE,1967,,,1397002000.0,
ZWE,1968,,,1479599900.0,
ZWE,1969,,,1747998800.0,
ZWE,1970,,,1884206300.0,
ZWE,1971,,,2178716300.0,
ZWE,1972,,,2677729400.0,
ZWE,1973,,,3309353600.0,
ZWE,1974,,,3982161400.0,
ZWE,1975,995125700.0,1068067400.0,4371300700.0,-72941700.0
ZWE,1976,948325200.0,846275600.0,4318372000.0,102049600.0
ZWE,1977,933760800.0,882373400.0,4364382100.0,51387400.0
ZWE,1978,958296200.0,869687000.0,4351600500.0,88609200.0
ZWE,1979,1128686300.0,1173271000.0,5177459400.0,-44584700.0
ZWE,1980,1560677300.0,1771437800.0,6678868200.0,-210760500.0
ZWE,1981,1556227500.0,2075379800.0,8011373800.0,-519152300.0
ZWE,1982,1445393900.0,1897496600.0,8539700700.0,-452102700.0
ZWE,1983,1276639700.0,1511969000.0,7764067000.0,-235329300.0
ZWE,1984,1306069400.0,1321559600.0,6352125900.0,-15490200.0
ZWE,1985,1251797100.0,1240642500.0,5637259300.0,11154600.0
ZWE,1986,1495277800.0,1338069700.0,6217523700.0,157208100.0
ZWE,1987,1618950700.0,1434185800.0,6741215100.0,184764900.0
ZWE,1988,1855256800.0,1591090300.0,7814784100.0,264166500.0
ZWE,1989,1934216900.0,1799810800.0,8286322700.0,134406100.0
ZWE,1990,2008581800.0,2002043200.0,8783816700.0,6538600.0
ZWE,1991,2063885600.0,2347724600.0,8641481700.0,-283839000.0
ZWE,1992,1838241100.0,2463290200.0,6751472200.0,-625049100.0
ZWE,1993,2016378300.0,2129789900.0,6563813300.0,-113411600.0
ZWE,1994,2384171900.0,2516441800.0,6890675000.0,-132269900.0
ZWE,1995,2719089900.0,2909963900.0,7111270700.0,-190874000.0
ZWE,1996,3090258100.0,3073962200.0,8553146600.0,16295900.0
ZWE,1997,3206715700.0,3805024100.0,8529571600.0,-598308400.0
ZWE,1998,2778011500.0,2888629300.0,6401968200.0,-110617800.0
ZWE,1999,2565485300.0,2298400000.0,6858013100.0,267085300.0
